customer_id,customer_fname,customer_lname,customer_city,customer_state,customer_zipcode
10319,Mary,Johnston,Caguas,PR,725
10320,David,Smith,Hialeah,FL,33015
10321,Shirley,Miller,Caguas,PR,725
10322,Mary,Harrison,North Las Vegas,NV,89030
10323,Eric,Jensen,Caguas,PR,725
10324,Mary,Smith,Tallahassee,FL,32308
10325,Patricia,Duncan,Caguas,PR,725
10326,Joshua,Smith,Grand Prairie,TX,75052
10327,Laura,Sparks,Caguas,PR,725
10328,Mary,Smith,Dallas,TX,75243
10329,Shawn,Forbes,Caguas,PR,725
10330,Mary,Smith,Hamilton,OH,45013
10331,Megan,Collier,Caguas,PR,725
10332,Mary,Smith,Glenview,IL,60025
10333,Mary,Dennis,Caguas,PR,725
10334,Gary,Smith,Findlay,OH,45840
10335,Heather,Santiago,Caguas,PR,725
10336,Mary,Glenn,Philadelphia,PA,19134
10337,Edward,Smith,Caguas,PR,725
10338,Mary,Padilla,Chicago,IL,60624
10339,Steven,Smith,Carol Stream,IL,60188
10340,Nicholas,Stevens,Caguas,PR,725
10341,Mary,Carrillo,Long Beach,CA,90805
10342,William,Olsen,Ontario,CA,91762
10343,Melissa,Humphrey,Caguas,PR,725
10344,Mary,Smith,Juana Diaz,PR,795
10345,Elizabeth,Mcpherson,Richmond,TX,77469
10346,Shawn,Smith,Caguas,PR,725
10347,Mary,Kelly,Hollywood,FL,33025
10348,Alice,Barnes,Caguas,PR,725
10349,Mary,Colon,Riverside,CA,92509
10350,James,Smith,Freeport,NY,11520
10351,Teresa,Gray,Caguas,PR,725
10352,Mary,Smith,Miami,FL,33142
10353,Harold,Taylor,Caguas,PR,725
10354,Mary,Patel,Tucson,AZ,85705
10355,Dennis,Smith,Saint Paul,MN,55104
10356,Mary,Ho,Caguas,PR,725
10357,Elizabeth,Smith,Milwaukee,WI,53215
10358,Larry,Alvarez,Caguas,PR,725
10359,Sean,Castro,Birmingham,AL,35215
10360,Mary,Carlson,Caguas,PR,725
10361,Barbara,Smith,Corona,CA,92882
10362,Mary,Graves,Caguas,PR,725
10363,Charles,Zimmerman,Riverside,CA,92509
10364,Mary,Simon,Los Angeles,CA,90046
10365,Amy,Smith,Winnetka,CA,91306
10366,Samantha,Landry,Caguas,PR,725
10367,Mary,Smith,Fort Lauderdale,FL,33324
10368,Matthew,Key,Caguas,PR,725
10369,Terry,Smith,Tucson,AZ,85710
10370,Mary,Mcintosh,Caguas,PR,725
10371,Joseph,Smith,Mount Prospect,IL,60056
10372,Amber,Martin,Caguas,PR,725
10373,Mary,Morrison,Brandon,FL,33511
10374,Barbara,Smith,Rego Park,NY,11374
10375,Joan,James,Caguas,PR,725
10376,Mary,Davidson,Yuma,AZ,85364
10377,Anna,Smith,Caguas,PR,725
10378,Mary,Bradley,Forest Hills,NY,11375
10379,Robert,Burnett,North Hollywood,CA,91606
10380,Mary,Smith,Caguas,PR,725
10381,Tyler,Martinez,Long Beach,CA,90805
10382,Mary,Romero,Santa Ana,CA,92707
10383,Martha,Smith,Greeley,CO,80631
10384,Mary,Wiley,Caguas,PR,725
10385,Jeffrey,Smith,West Covina,CA,91790
10386,Theresa,Burns,Caguas,PR,725
10387,Mary,Wheeler,New York,NY,10128
10388,William,Smith,Fort Lauderdale,FL,33324
10389,Daniel,Jackson,Caguas,PR,725
10390,Anthony,Stevenson,Hialeah,FL,33012
10391,Mary,Smith,Caguas,PR,725
10392,Robert,Rodriguez,Gardena,CA,90247
10393,Barbara,Hogan,Caguas,PR,725
10394,Mary,Smith,Chicago,IL,60629
10395,Mary,Lewis,Troy,NY,12180
10396,Steven,Wood,Elmhurst,IL,60126
10397,Henry,Kelley,Caguas,PR,725
10398,Mary,Pierce,Stamford,CT,6902
10399,Kevin,Smith,Caguas,PR,725
10400,Carl,Warner,Denver,CO,80219
10401,Mary,Smith,Caguas,PR,725
10402,Lori,Mendoza,Fontana,CA,92336
10403,Mary,Noble,Caguas,PR,725
10404,Tyler,Smith,Pico Rivera,CA,90660
10405,Mary,Durham,Houston,TX,77072
10406,Michael,Smith,Caguas,PR,725
10407,William,Clay,West Chester,PA,19382
10408,Sandra,Smith,Los Angeles,CA,90027
10409,Alan,Avila,Caguas,PR,725
10410,Randy,Smith,Santa Ana,CA,92705
10411,Mary,Mcdonald,Caguas,PR,725
10412,Jean,Hartman,Vega Baja,PR,693
10413,Mary,Smith,Caguas,PR,725
10414,William,Cunningham,Eugene,OR,97405
10415,Melissa,Griffith,Caguas,PR,725
10416,Mary,Goodwin,Catonsville,MD,21228
10417,Kyle,Smith,Caguas,PR,725
10418,Mary,Arroyo,Brooklyn,NY,11209
10419,Jerry,Smith,Beaverton,OR,97006
10420,Mary,Petty,Plainfield,NJ,7060
10421,Rebecca,Smith,Caguas,PR,725
10422,Mary,Howell,Chicago,IL,60616
10423,Mary,Rios,Caguas,PR,725
10424,Beverly,Smith,Philadelphia,PA,19149
10425,Mary,Brooks,Jersey City,NJ,7307
10426,Patrick,Flynn,Caguas,PR,725
10427,Mary,Smith,Powder Springs,GA,30127
10428,Tammy,Chavez,Caguas,PR,725
10429,Mary,Weaver,Miami,FL,33162
10430,Katherine,Silva,Caguas,PR,725
10431,Mary,Smith,South Gate,CA,90280
10432,Mary,White,Bristol,CT,6010
10433,Elizabeth,Ball,Houston,TX,77080
10434,Ann,Smith,Caguas,PR,725
10435,Mary,Jackson,Hawthorne,CA,90250
10436,Eric,King,New York,NY,10029
10437,Mary,Graham,San Francisco,CA,94110
10438,Barbara,Johnston,North Richland Hills,TX,76180
10439,Emma,Smith,Caguas,PR,725
10440,Mary,Sellers,Lakewood,NJ,8701
10441,Jesse,Smith,Caguas,PR,725
10442,Mary,Hall,Quincy,IL,62301
10443,Eric,Smith,Caguas,PR,725
10444,Gregory,Lopez,Brooklyn,NY,11230
10445,Mary,Reed,Caguas,PR,725
10446,Christina,Krause,Cumberland,MD,21502
10447,Mary,Smith,Caguas,PR,725
10448,Nancy,Gilbert,Dallas,TX,75227
10449,Mary,Smith,Caguas,PR,725
10450,Margaret,Smith,Tucson,AZ,85746
10451,Anthony,Soto,Caguas,PR,725
10452,Mary,Smith,Gilroy,CA,95020
10453,Elizabeth,Brewer,Caguas,PR,725
10454,Anthony,Leblanc,Milpitas,CA,95035
10455,Kenneth,Oconnell,Caguas,PR,725
10456,Mary,Smith,Los Angeles,CA,90044
10457,Elizabeth,Watkins,Caguas,PR,725
10458,Mary,Estrada,Oceanside,CA,92054
10459,Jason,Smith,El Paso,TX,79924
10460,Mary,Morrison,New Braunfels,TX,78130
10461,Jessica,Weber,Caguas,PR,725
10462,Carolyn,Smith,West Lafayette,IN,47906
10463,Mary,Graham,Lancaster,PA,17601
10464,Emily,Smith,Caguas,PR,725
10465,Cynthia,Spence,San Diego,CA,92105
10466,Mary,Smith,Escondido,CA,92025
10467,Janet,Sandoval,Caguas,PR,725
10468,Mary,Smith,Chicago,IL,60609
10469,Melissa,Jackson,Los Angeles,CA,90034
10470,Crystal,Molina,Greensboro,NC,27410
10471,Mary,Smith,Caguas,PR,725
10472,Margaret,Cook,Bakersfield,CA,93307
10473,Betty,Hartman,Caguas,PR,725
10474,Benjamin,Case,Stockton,CA,95206
10475,Mary,Smith,Caguas,PR,725
10476,John,Hodges,Cerritos,CA,90703
10477,Mary,Holder,Caguas,PR,725
10478,Aaron,Smith,Salt Lake City,UT,84120
10479,Mary,Gaines,Caguas,PR,725
10480,Robert,Smith,Chicago,IL,60647
10481,Nicole,Baker,Ithaca,NY,14850
10482,Mary,Rivera,Caguas,PR,725
10483,Barbara,Foster,Porterville,CA,93257
10484,Gregory,Carroll,Aurora,IL,60506
10485,Mary,Smith,Caguas,PR,725
10486,Ronald,Ballard,Chicago,IL,60613
10487,Juan,Moyer,Caguas,PR,725
10488,Mary,Bonilla,Miami,FL,33175
10489,Jeffrey,Smith,Washington,DC,20009
10490,Brenda,Ramirez,Caguas,PR,725
10491,Nicole,James,Westland,MI,48185
10492,Mary,Smith,Caguas,PR,725
10493,Frances,Taylor,Chicago,IL,60613
10494,Mary,Hernandez,East Brunswick,NJ,8816
10495,Janet,Gentry,Caguas,PR,725
10496,Mary,Smith,Longview,WA,98632
10497,Justin,Pena,Caguas,PR,725
10498,Mary,Smith,Corona,NY,11368
10499,Theresa,Little,Princeton,NJ,8540
10500,Mary,Smith,Caguas,PR,725
10501,Jennifer,Richardson,Plymouth,MA,2360
10502,Gloria,Joyce,Caguas,PR,725
10503,Janice,Smith,Dallas,TX,75220
10504,Mary,Hill,Caguas,PR,725
10505,Eugene,Wu,Bell Gardens,CA,90201
10506,Mary,Smith,Wayne,NJ,7470
10507,Nancy,Martin,Caguas,PR,725
10508,Angela,Meadows,Los Angeles,CA,90011
10509,Mary,Smith,Columbus,OH,43230
10510,Kevin,Knapp,Virginia Beach,VA,23455
10511,Katherine,Smith,Caguas,PR,725
10512,Mary,Brown,Brooklyn,NY,11201
10513,Sandra,Garcia,Caguas,PR,725
10514,Mary,Page,Riverside,CA,92503
10515,David,Smith,New Orleans,LA,70122
10516,Donald,Lyons,Buffalo,NY,14215
10517,Mary,Smith,Caguas,PR,725
10518,Jesse,Dawson,Rialto,CA,92376
10519,Mary,Smith,Caguas,PR,725
10520,Jeremy,Williams,Kent,WA,98031
10521,Mary,Wood,Caguas,PR,725
10522,Andrew,Smith,Chicago,IL,60620
10523,Mary,Rose,Chicago,IL,60634
10524,Sharon,Smith,Asheboro,NC,27203
10525,Mary,Lopez,Caguas,PR,725
10526,Margaret,Juarez,Citrus Heights,CA,95610
10527,Billy,Sparks,Caguas,PR,725
10528,Mary,Smith,Tucson,AZ,85746
10529,Barbara,Nixon,Caguas,PR,725
10530,Mary,Smith,Lake Forest,CA,92630
10531,Jennifer,Palmer,Caguas,PR,725
10532,Mary,Conner,Columbus,OH,43229
10533,Michael,Smith,Caguas,PR,725
10534,Mary,Brooks,Eugene,OR,97405
10535,Paul,Smith,Caguas,PR,725
10536,Michelle,Massey,Medford,MA,2155
10537,Mary,Smith,Glen Burnie,MD,21061
10538,Evelyn,Gomez,Caguas,PR,725
10539,Mary,Copeland,Hollister,CA,95023
10540,Virginia,Zuniga,Virginia Beach,VA,23455
10541,Howard,Smith,Caguas,PR,725
10542,Mary,Tyler,Los Angeles,CA,90034
10543,Jonathan,Smith,Cleveland,OH,44109
10544,Mary,Holland,Caguas,PR,725
10545,Kenneth,Smith,West Chester,PA,19380
10546,Mary,Taylor,Caguas,PR,725
10547,Amy,Ruiz,Bronx,NY,10473
10548,Mary,Guerrero,Caguas,PR,725
10549,Mary,Atkinson,Baltimore,MD,21206
10550,Elizabeth,Smith,Caguas,PR,725
10551,Jacqueline,Williams,Tucson,AZ,85713
10552,Mary,Finley,Caguas,PR,725
10553,Michael,Shea,Salem,OR,97303
10554,Justin,Smith,Caguas,PR,725
10555,Mary,Howell,Van Nuys,CA,91405
10556,Mary,Smith,Caguas,PR,725
10557,Rebecca,Contreras,Philadelphia,PA,19140
10558,Christine,Smith,Kailua,HI,96734
10559,Mary,Jones,Caguas,PR,725
10560,Diana,Owens,Redmond,WA,98052
10561,Mary,Smith,Plainfield,IL,60544
10562,Bruce,Hester,Caguas,PR,725
10563,Mary,Smith,Hollywood,FL,33023
10564,Ralph,Oliver,Caguas,PR,725
10565,Mary,Velasquez,Jacksonville,FL,32210
10566,John,Mckee,Los Angeles,CA,90007
10567,Diana,Smith,Caguas,PR,725
10568,Terry,Wilson,Stamford,CT,6902
10569,Mary,Smith,Normal,IL,61761
10570,William,Moore,Caguas,PR,725
10571,Sharon,Ingram,Caguas,PR,725
10572,Mary,Smith,Chicago,IL,60625
10573,Roger,Jackson,New York,NY,10040
10574,Phillip,Gonzalez,Caguas,PR,725
10575,Mary,Vargas,Ontario,CA,91762
10576,Richard,Smith,Caguas,PR,725
10577,Jennifer,Fuentes,New York,NY,10003
10578,Karen,Smith,Caguas,PR,725
10579,Mary,Bishop,Fontana,CA,92335
10580,Andrew,Smith,Poway,CA,92064
10581,Timothy,Snyder,Phoenix,AZ,85035
10582,Mary,Ryan,Caguas,PR,725
10583,Ryan,Gay,Tustin,CA,92780
10584,Mary,Smith,Los Angeles,CA,90007
10585,Michael,Keller,Caguas,PR,725
10586,Anna,Burgess,Huntington Station,NY,11746
10587,Mary,Smith,Milford,CT,6460
10588,Jessica,Newton,Caguas,PR,725
10589,Mary,Smith,Levittown,NY,11756
10590,James,Camacho,Caguas,PR,725
10591,Deborah,Humphrey,Plymouth,MA,2360
10592,Ethan,Smith,Chicago,IL,60616
10593,Mary,Phillips,Caguas,PR,725
10594,Pamela,Escobar,Oakland,CA,94601
10595,Mary,Smith,Caguas,PR,725
10596,David,Moss,Milford,CT,6460
10597,Elizabeth,Raymond,Memphis,TN,38116
10598,Jason,Smith,Caguas,PR,725
10599,Mary,Jordan,Doylestown,PA,18901
10600,David,Calderon,Caguas,PR,725
10601,Patrick,Mayo,Walnut,CA,91789
10602,Mary,Smith,Memphis,TN,38128
10603,Mary,Hendricks,Caguas,PR,725
10604,Jennifer,Smith,Fayetteville,NC,28314
10605,Elizabeth,Stewart,Caguas,PR,725
10606,Mary,Smith,Littleton,CO,80126
10607,Matthew,Romero,Manati,PR,674
10608,Ralph,Kidd,Caguas,PR,725
10609,Mary,Smith,Ontario,CA,91761
10610,Nancy,Bryant,Caguas,PR,725
10611,Laura,Mcgee,Taunton,MA,2780
10612,Anna,Smith,Cleveland,OH,44118
10613,Mary,Haynes,Caguas,PR,725
10614,James,Smith,Union City,NJ,7087
10615,Angela,Howard,Escondido,CA,92027
10616,Mary,Little,Caguas,PR,725
10617,Ruth,Smith,Brooklyn,NY,11204
10618,Mary,Ortega,Dallas,TX,75243
10619,Shirley,Smith,North Tonawanda,NY,14120
10620,Mary,Smith,Caguas,PR,725
10621,Kevin,Wright,Miami,FL,33177
10622,Mary,Hoover,Caguas,PR,725
10623,Joshua,Mckenzie,Mililani,HI,96789
10624,Mary,Smith,Caguas,PR,725
10625,Mark,Davis,San Diego,CA,92115
10626,Emma,Anderson,Caguas,PR,725
10627,Jerry,Smith,Union City,NJ,7087
10628,Mary,Aguilar,Ontario,CA,91764
10629,Robert,Smith,Caguas,PR,725
10630,Karen,Burke,Mayaguez,PR,680
10631,Frances,Smith,Union,NJ,7083
10632,Mary,Williams,Escondido,CA,92025
10633,Joyce,Garcia,Caguas,PR,725
10634,Mary,King,Laguna Niguel,CA,92677
10635,Donna,Torres,Caguas,PR,725
10636,Mary,Harvey,New Albany,IN,47150
10637,Matthew,Smith,Seattle,WA,98115
10638,Laura,Young,Caguas,PR,725
10639,Mary,Farley,San Francisco,CA,94110
10640,Julie,Smith,Los Angeles,CA,90004
10641,Mary,Hodges,Irving,TX,75060
10642,James,Smith,Caguas,PR,725
10643,Katherine,Delgado,Escondido,CA,92025
10644,Larry,Smith,Caguas,PR,725
10645,Julie,Mays,Brooklyn,NY,11204
10646,Mary,Smith,Caguas,PR,725
10647,Amy,Johnson,Chicago,IL,60622
10648,Mary,Smith,Los Angeles,CA,90007
10649,Helen,Gonzalez,Caguas,PR,725
10650,Donna,Carter,Redmond,WA,98052
10651,Anna,George,Caguas,PR,725
10652,Tammy,Smith,Lenoir,NC,28645
10653,Mary,Smith,Caguas,PR,725
10654,Jacob,Lee,San Diego,CA,92105
10655,Larry,Bass,Caguas,PR,725
10656,Mary,Smith,Philadelphia,PA,19143
10657,Bryan,Jackson,Anaheim,CA,92802
10658,Mary,Smith,Caguas,PR,725
10659,Barbara,Beck,Newark,NJ,7105
10660,Zachary,Smith,Caguas,PR,725
10661,Mary,Cunningham,Fremont,CA,94536
10662,Karen,Smith,Sunnyvale,CA,94087
10663,Nathan,Rodriguez,Caguas,PR,725
10664,Mary,Bush,San Ramon,CA,94583
10665,Sean,Smith,Caguas,PR,725
10666,Mary,Thomas,Anaheim,CA,92802
10667,Walter,Prince,Methuen,MA,1844
10668,Mary,Smith,Caguas,PR,725
10669,Michael,Cowan,Quincy,IL,62301
10670,Mary,Smith,Caguas,PR,725
10671,Timothy,Moses,Long Beach,CA,90805
10672,Mary,Smith,Los Angeles,CA,90043
10673,William,Garcia,Caguas,PR,725
10674,George,Morton,Bronx,NY,10466
10675,Brenda,Smith,Caguas,PR,725
10676,Madison,Jackson,Quincy,IL,62301
10677,Mary,Smith,Caguas,PR,725
10678,Martha,Prince,Amarillo,TX,79109
10679,Mary,Smith,Caguas,PR,725
10680,Amy,Alvarez,Fontana,CA,92335
10681,Mary,Hatfield,Alameda,CA,94501
10682,Phillip,Smith,Salem,OR,97301
10683,Mary,Henry,Caguas,PR,725
10684,John,Smith,Miami,FL,33161
10685,Amy,Walker,San Jose,CA,95116
10686,Mary,Contreras,Greensboro,NC,27410
10687,George,Weeks,Hialeah,FL,33010
10688,Pamela,Rivers,Caguas,PR,725
10689,Mary,Smith,Las Vegas,NV,89108
10690,Michael,Gonzalez,Spring Valley,NY,10977
10691,Charles,Lester,Caguas,PR,725
10692,Sharon,Smith,Mission,TX,78572
10693,Andrea,Sparks,Hanover,PA,17331
10694,Mary,Dunlap,Caguas,PR,725
10695,Andrew,Smith,Chicago,IL,60647
10696,Mary,Taylor,Waipahu,HI,96797
10697,Jennifer,Delacruz,San Diego,CA,92117
10698,Bobby,Smith,La Mirada,CA,90638
10699,Mary,Lee,Jacksonville,FL,32225
10700,John,Price,Caguas,PR,725
10701,Amanda,Smith,Lynwood,CA,90262
10702,Mary,Andrews,Upland,CA,91786
10703,Richard,Dickson,Caguas,PR,725
10704,Judith,Smith,Westminster,CA,92683
10705,Mary,Potter,Orlando,FL,32808
10706,Joshua,Smith,Visalia,CA,93277
10707,Mary,Hansen,Caguas,PR,725
10708,Diana,Smith,Asheboro,NC,27203
10709,Mary,Ritter,Caguas,PR,725
10710,Rebecca,Smith,Bartlett,IL,60103
10711,Cynthia,Campbell,Caguas,PR,725
10712,Ann,Rose,Brooklyn,NY,11230
10713,Mary,Prince,Glendale,AZ,85301
10714,Samuel,Smith,Caguas,PR,725
10715,Mary,Brewer,Philadelphia,PA,19134
10716,John,Hubbard,Lancaster,OH,43130
10717,Kelly,Smith,Caguas,PR,725
10718,Mary,Lambert,Marietta,GA,30066
10719,Andrew,Smith,Caguas,PR,725
10720,Judith,Gibbs,Bakersfield,CA,93304
10721,Mary,Smith,Caguas,PR,725
10722,Donna,Newton,Lake Forest,CA,92630
10723,Theresa,Smith,San Pablo,CA,94806
10724,Mary,Delgado,Caguas,PR,725
10725,Martha,Smith,Chicago,IL,60622
10726,Mary,Rojas,Kent,WA,98031
10727,Paul,Stephenson,Caguas,PR,725
10728,Gloria,Smith,West Orange,NJ,7052
10729,Mary,Phillips,Caguas,PR,725
10730,Rachel,Blackburn,Miami,FL,33147
10731,Mary,Smith,Riverside,CA,92507
10732,Melissa,Robertson,Hickory,NC,28601
10733,Mary,Smith,Caguas,PR,725
10734,Emily,Jones,Flushing,NY,11354
10735,Albert,Valdez,Caguas,PR,725
10736,Mary,Smith,South San Francisco,CA,94080
10737,Michael,Lee,Broken Arrow,OK,74012
10738,Joshua,Smith,Caguas,PR,725
10739,Doris,Nguyen,Greeley,CO,80631
10740,Mary,Garner,Caguas,PR,725
10741,Gary,Stuart,Saint Louis,MO,63123
10742,Mary,Smith,Cleveland,OH,44109
10743,John,Hale,Caguas,PR,725
10744,Samantha,Smith,Palatine,IL,60067
10745,Mary,Shaffer,Caguas,PR,725
10746,Laura,Smith,Winter Park,FL,32792
10747,Mary,Bates,Caguas,PR,725
10748,Mark,Smith,Aurora,IL,60504
10749,Mary,Huff,Caguas,PR,725
10750,Jessica,Smith,Tustin,CA,92780
10751,Amber,Peterson,Caguas,PR,725
10752,Mary,Smith,Richardson,TX,75080
10753,Gregory,Mitchell,Caguas,PR,725
10754,Mary,Ewing,Brooklyn,NY,11219
10755,Mark,Smith,Philadelphia,PA,19143
10756,Mary,Carlson,Silver Spring,MD,20906
10757,James,Pacheco,Caguas,PR,725
10758,Steven,Hardin,Marietta,GA,30067
10759,Douglas,Smith,Caguas,PR,725
10760,Mary,Lang,Oregon City,OR,97045
10761,David,Smith,Caguas,PR,725
10762,Stephanie,Vasquez,Antioch,TN,37013
10763,Angela,Smith,Miami,FL,33177
10764,Janet,Mccoy,Caguas,PR,725
10765,Mary,Byrd,Milford,CT,6460
10766,Rose,Roman,Caguas,PR,725
10767,Mary,Mata,Garden Grove,CA,92840
10768,Lawrence,Smith,Caguas,PR,725
10769,Mary,Edwards,Los Angeles,CA,90026
10770,Anna,Smith,La Crosse,WI,54601
10771,Aaron,Smith,Caguas,PR,725
10772,Mary,Mack,Carol Stream,IL,60188
10773,Christopher,Smith,Caguas,PR,725
10774,Kenneth,Perez,Columbus,GA,31907
10775,Mary,Woodard,Caguas,PR,725
10776,Amy,Compton,Fort Worth,TX,76106
10777,Martha,Smith,Caguas,PR,725
10778,Mary,Mercado,Lakewood,OH,44107
10779,Christine,Smith,Milwaukee,WI,53215
10780,Mary,Cuevas,Caguas,PR,725
10781,Andrea,Smith,Hialeah,FL,33015
10782,Mary,Hernandez,Compton,CA,90220
10783,Linda,Smith,Caguas,PR,725
10784,Raymond,Reed,Loveland,OH,45140
10785,Mary,Smith,Caguas,PR,725
10786,Jose,Myers,Stockton,CA,95206
10787,Mary,Acosta,Blacksburg,VA,24060
10788,Kenneth,Prince,Caguas,PR,725
10789,Kimberly,Cooke,Pompano Beach,FL,33064
10790,Stephen,Smith,Salina,KS,67401
10791,Mary,Alvarado,Burnsville,MN,55337
10792,Frank,Stokes,Winnetka,CA,91306
10793,Diane,Smith,Caguas,PR,725
10794,Mary,Fox,Lenoir,NC,28645
10795,William,Smith,Caguas,PR,725
10796,Debra,Hardy,Potomac,MD,20854
10797,Mary,Smith,Salt Lake City,UT,84120
10798,Grace,Moore,Caguas,PR,725
10799,Jane,Smith,Brockton,MA,2301
10800,Mary,Dunn,Arlington,TX,76010
10801,Ryan,Larson,Saint Paul,MN,55124
10802,Mary,Smith,Caguas,PR,725
10803,Laura,Carey,San Juan,PR,926
10804,Austin,Lester,Ridgewood,NY,11385
10805,Mary,Smith,Chicago,IL,60639
10806,Scott,Rodriguez,Fremont,CA,94539
10807,Benjamin,Wilson,Caguas,PR,725
10808,Mary,Taylor,Walnut,CA,91789
10809,Brandon,Haney,Caguas,PR,725
10810,Mary,Smith,North Bergen,NJ,7047
10811,Joshua,Carter,Caguas,PR,725
10812,Mary,Powell,Albuquerque,NM,87112
10813,Patricia,Smith,Caguas,PR,725
10814,Carol,Mejia,Washington,DC,20009
10815,Dennis,Smith,Caguas,PR,725
10816,Henry,Turner,Dallas,TX,75216
10817,Mary,Warren,Miami,FL,33177
10818,James,Smith,Caguas,PR,725
10819,Michelle,Koch,Long Beach,CA,90806
10820,Brenda,Smith,Caguas,PR,725
10821,Mary,Cooper,Toms River,NJ,8753
10822,Mary,Chase,Houston,TX,77080
10823,Angela,Oconnell,Hamtramck,MI,48212
10824,Mary,Smith,Caguas,PR,725
10825,John,Burns,Jamaica,NY,11435
10826,Mary,Hanson,Caguas,PR,725
10827,Janice,Smith,Ventura,CA,93003
10828,Mary,Lindsey,Tallahassee,FL,32308
10829,Anthony,Smith,Caguas,PR,725
10830,Mary,Espinoza,Rosemead,CA,91770
10831,Larry,Smith,San Diego,CA,92109
10832,Mary,Khan,Caguas,PR,725
10833,Mary,Smith,Dundalk,MD,21222
10834,Susan,Sullivan,Albuquerque,NM,87105
10835,Mary,Stevenson,New Orleans,LA,70122
10836,Sean,Brennan,Normal,IL,61761
10837,Mary,Dudley,Caguas,PR,725
10838,Kathryn,Smith,Elmhurst,NY,11373
10839,Mary,Blake,Detroit,MI,48234
10840,Betty,Smith,Caguas,PR,725
10841,Mary,Snow,Memphis,TN,38116
10842,Ashley,Smith,Caguas,PR,725
10843,Cynthia,Myers,Saint Louis,MO,63136
10844,Mary,Riley,Granada Hills,CA,91344
10845,John,Smith,Caguas,PR,725
10846,Danielle,Malone,Canoga Park,CA,91304
10847,Mary,Estes,Caguas,PR,725
10848,Michelle,Smith,Passaic,NJ,7055
10849,Hannah,Simpson,Mission Viejo,CA,92691
10850,Mary,Smith,Caguas,PR,725
10851,Dylan,Stephens,Saint Charles,MO,63301
10852,Mary,Haynes,Caguas,PR,725
10853,Michelle,Smith,Las Vegas,NV,89110
10854,Mary,Coleman,Diamond Bar,CA,91765
10855,Megan,Dixon,Caguas,PR,725
10856,Mary,Nixon,Toms River,NJ,8753
10857,John,Smith,Bensalem,PA,19020
10858,Janet,Wright,Denton,TX,76201
10859,Jean,Smith,Caguas,PR,725
10860,Mary,Johnson,Ventura,CA,93003
10861,Barbara,Walters,Caguas,PR,725
10862,Mary,Smith,Stockton,CA,95207
10863,Kimberly,Holmes,Caguas,PR,725
10864,Jason,Beck,Brooklyn,NY,11204
10865,Albert,Contreras,Alpharetta,GA,30022
10866,Mary,Smith,Caguas,PR,725
10867,David,Obrien,Laguna Niguel,CA,92677
10868,Helen,Smith,Caguas,PR,725
10869,Nicole,Gallegos,Brooklyn,NY,11220
10870,Mary,Haas,Chesapeake,VA,23320
10871,Teresa,Smith,Caguas,PR,725
10872,Amber,Adams,Ballwin,MO,63021
10873,Mary,Serrano,Caguas,PR,725
10874,Judy,Smith,San Diego,CA,92154
10875,Mary,Thompson,Guayama,PR,784
10876,William,Beasley,Caguas,PR,725
10877,Mary,Smith,Juana Diaz,PR,795
10878,Emily,Richardson,Caguas,PR,725
10879,Maria,Ruiz,Jacksonville,FL,32225
10880,Mary,Petty,Caguas,PR,725
10881,Linda,Smith,Elmhurst,NY,11373
10882,Mary,Taylor,Powder Springs,GA,30127
10883,Catherine,Zamora,Caguas,PR,725
10884,Zachary,Smith,Sacramento,CA,95822
10885,Mary,Lynch,Caguas,PR,725
10886,Scott,Smith,Brooklyn,NY,11219
10887,Gregory,Frank,Endicott,NY,13760
10888,Mary,Cline,Caguas,PR,725
10889,Sarah,Smith,Houston,TX,77072
10890,Doris,Moody,Caguas,PR,725
10891,Mary,Smith,Pittsfield,MA,1201
10892,David,Bell,Caguas,PR,725
10893,Lisa,Smith,Riverside,CA,92503
10894,Mary,Castillo,Bellingham,WA,98226
10895,Mary,Pierce,Caguas,PR,725
10896,Victoria,Smith,Glendale,AZ,85301
10897,Mary,Reed,Ventura,CA,93003
10898,James,Knight,Caguas,PR,725
10899,William,Soto,Encinitas,CA,92024
10900,Jennifer,Smith,Caguas,PR,725
10901,Donald,Dixon,Vallejo,CA,94591
10902,Mary,Sampson,Caguas,PR,725
10903,Mary,Smith,San Juan,PR,921
10904,Mary,Brown,Caguas,PR,725
10905,Lisa,Warner,Hayward,CA,94544
10906,Mary,Smith,Caguas,PR,725
10907,John,Hutchinson,Michigan City,IN,46360
10908,Jessica,Smith,Caguas,PR,725
10909,Paul,Bond,Portland,OR,97229
10910,Michelle,Smith,Caguas,PR,725
10911,Teresa,Rodriguez,San Diego,CA,92102
10912,Mary,Smith,Caguas,PR,725
10913,Mary,Williams,San Jose,CA,95123
10914,Christopher,Norton,Plymouth,MA,2360
10915,Andrew,Booth,Dorchester Center,MA,2124
10916,Randy,Smith,Corona,CA,92879
10917,Mary,Bryant,Caguas,PR,725
10918,James,Smith,Mechanicsburg,PA,17055
10919,Shirley,Turner,San Marcos,CA,92069
10920,Mary,Morgan,Caguas,PR,725
10921,Jerry,Sherman,Wyoming,MI,49509
10922,Mary,Smith,Portland,OR,97206
10923,Thomas,Reese,Caguas,PR,725
10924,Steven,Smith,Visalia,CA,93277
10925,Marie,Abbott,Caguas,PR,725
10926,Mary,Smith,Aguadilla,PR,603
10927,Jessica,Lang,Perth Amboy,NJ,8861
10928,Sharon,Smith,Caguas,PR,725
10929,Mary,Carroll,Davis,CA,95616
